name,owner,description,url,createdAt,users,watchers,stars,forks,projects,issues,pullRequests,diskUsage,license,languages,primaryLanguage,environments,submodules,topics,extra
React-Dog-App,LuisSalas94,"This is a Dog Search App done step-by-step. Using useState, useReducer & Fetch API This app is part of #100DaysOfCode challenge.",https://github.com/LuisSalas94/React-Dog-App,2022-05-01,1,2,0,0,0,0,0,291,,"HTML,CSS,JavaScript",JavaScript,,,"bootstrap5,fetch-api,javascript",
portfolio,PriDebnath,Pritam's personal portfolio ,https://github.com/PriDebnath/portfolio,2022-05-01,1,1,1,0,0,0,3,9216,,"HTML,JavaScript,CSS",CSS,github-pages,,"css,html,javascript",
react_repositories_list,BinaryLeo,A typescript application to list your repositories - An intro for typescript.,https://github.com/BinaryLeo/react_repositories_list,2022-05-01,1,2,1,0,0,0,0,154,MIT,"JavaScript,HTML,TypeScript,SCSS",JavaScript,,,"javascript,reactjs,typecript",
react_dashboard_money,BinaryLeo,A Reactjs application to management expenses and incomes,https://github.com/BinaryLeo/react_dashboard_money,2022-05-01,1,2,4,0,0,0,0,2057,MIT,"HTML,TypeScript,JavaScript,Shell",TypeScript,Production,,"css,javascript,reactjs,typescript,styled-components,hooks,miragejs,phosphoricons",
educational-institute-website-template,DulanjayaSandaruwan,"This is an educational institute website template by using HTML , CSS , JavaScript and Boostrap If you need you can download and redesign it .",https://github.com/DulanjayaSandaruwan/educational-institute-website-template,2022-05-01,1,1,0,0,0,0,0,8889,,"CSS,JavaScript,HTML",JavaScript,github-pages,,"css,html,javascript",
portfolio,kamal-k-rajput,"This is repo of my portfolio.  Check Here I am full Stack Web developer  Learning MERN Stack at Masai School Bengaluru, Karnataka",https://github.com/kamal-k-rajput/portfolio,2022-05-01,1,1,0,0,0,0,8,13797,,"HTML,CSS,JavaScript",JavaScript,"Preview – portfolio,Preview – portfolio1kamal,Production,Production – portfolio,Production – portfolio1kamal",,"bootstrap,javascript,reactjs",
encriptador,ChrisHuila,#challengeonecodificador2 First challenge of alura latam;   An amazing encryptor that allows you to encrypt small and unaccented words,https://github.com/ChrisHuila/encriptador,2022-05-01,1,1,0,0,0,0,0,182,,"CSS,HTML,JavaScript",CSS,github-pages,,"css3,html5,javascript",
rn-auth,tayfurerkenci,This project implemented while watching Maximilian Schwarzmüller's React Native - The Practical Guide [2022] Course on Udemy.,https://github.com/tayfurerkenci/rn-auth,2022-05-01,1,2,0,0,0,0,0,711,,JavaScript,JavaScript,,,"expo,javascript,react-native",
login-pagina,isismd,[PT-BR] Criação de uma página de login.,https://github.com/isismd/login-pagina,2022-05-01,1,1,0,0,0,0,0,5158,,"HTML,JavaScript,CSS",CSS,Production,,"css,html,javascript",
Clock,sachin-vinod,"It Is an clock which show date and time,which is created using Html, css,javascript",https://github.com/sachin-vinod/Clock,2022-05-01,1,1,0,0,0,0,0,2,,HTML,HTML,,,,
RockPaperSpock,RafaelGLeal,Rock Paper Scissor Lizard Spock Games made in vanillaJs. ,https://github.com/RafaelGLeal/RockPaperSpock,2022-05-01,1,1,0,0,0,0,0,759,,"HTML,JavaScript,SCSS,CSS",SCSS,,,"frontend-mentor,game,javascript",
Jogo-da-velha,raarau,Projeto de um jogo da velha feito em javascript para o bootcamp - DIO Órbi game dev.,https://github.com/raarau/Jogo-da-velha,2022-05-01,1,1,0,0,0,0,0,616,,"CSS,JavaScript,HTML",JavaScript,,,,
banana-speak,Arceus-sj,Funny Translator using Vanilla JS,https://github.com/Arceus-sj/banana-speak,2022-05-01,1,1,0,0,0,0,0,4,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"beginner-project,javascript,javascript-project",
project-1,lakanodia,Front-End Development- Technical assignment,https://github.com/lakanodia/project-1,2022-05-01,1,1,0,0,0,0,0,2355,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"css,html,javascript",
LifeStyleStore,prafultandekar,"Lifestyle is India's leading fashion destination for the latest trends. Part of Dubai based retail and hospitality conglomerate - The Landmark Group, Lifestyle brings multiple categories including men, women and kids' apparel, footwear, handbags, fashion accessories and beauty under the convenience of a single roof",https://github.com/prafultandekar/LifeStyleStore,2022-05-01,1,1,0,0,0,0,0,143,,"HTML,JavaScript,CSS",HTML,,,"css,html,javascript",
random-animals,fradevgb,,https://github.com/fradevgb/random-animals,2022-05-01,1,1,0,0,0,0,0,5,,"CSS,HTML,JavaScript",CSS,,,"css,html,javascript",
RocketCoffee,LuanFlorencioo,Neste desafio eu devo desenvolver uma homepage para uma marca de café.,https://github.com/LuanFlorencioo/RocketCoffee,2022-05-01,1,1,0,0,0,0,0,1740,,"JavaScript,SCSS,HTML",SCSS,github-pages,,"html,javascript,sass",
dog-generator,fradevgb,,https://github.com/fradevgb/dog-generator,2022-05-01,1,1,0,0,0,0,0,7,,"CSS,HTML,JavaScript",JavaScript,,,"css,html,javascript",
infinite-scroll,Fernando-Lz,Infinite scroll of images using Unsplash API,https://github.com/Fernando-Lz/infinite-scroll,2022-05-01,1,1,0,0,0,0,0,1516,,"JavaScript,HTML,CSS",JavaScript,github-pages,,"css,html,javascript",
To-do-list-add-notes,Arpit0054,simple notes taking web application using JavaScript. Here you can Add Delete and Search your notes.,https://github.com/Arpit0054/To-do-list-add-notes,2022-05-01,1,1,0,0,0,0,0,3,,"HTML,JavaScript",HTML,,,,
reactjs-movie-app,FREDVUNI,A react js search movie app using the omdbapi based on the javascript mastery youtube channel,https://github.com/FREDVUNI/reactjs-movie-app,2022-05-01,1,2,1,0,0,0,0,293,,JavaScript,JavaScript,,,"css3,omdb-api,react",
Curso_ReactJS,randymxd06,This repository is about a React.js course that I took a long time ago from a course by Fernando Herrera.,https://github.com/randymxd06/Curso_ReactJS,2022-05-01,1,1,1,0,0,0,0,11080,,"HTML,JavaScript,CSS,SCSS",JavaScript,,,"javascript,reactjs,typescript",
js-todo-app,fahad7875,"This repository contain a simple javascript todo app project made with html, css, js, and localstorage.",https://github.com/fahad7875/js-todo-app,2022-05-01,1,1,0,0,0,0,0,5,,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
exercicios_basicos_js,Rafael-Damasceno,Resolução de exercícios do curso de Java Script do Curso em Vídeo,https://github.com/Rafael-Damasceno/exercicios_basicos_js,2022-05-01,1,1,0,0,0,0,0,1182,,HTML,HTML,,,"css,html,javascript",
fast-food,veronhoxha,Static FastFood website,https://github.com/veronhoxha/fast-food,2022-05-01,1,1,0,0,0,0,0,75518,,"CSS,HTML,JavaScript",HTML,,,"css3,html5,javascript",
Unsplash,nmewada01,I made this website by using Unsplash api. In this website you can search anything that you want and get the desire result. you also sort the images.,https://github.com/nmewada01/Unsplash,2022-05-01,1,1,0,0,0,0,0,35,,"JavaScript,CSS",JavaScript,,,"css,html,javascript",
youtube-newtab,doncato,Open a YouTube video as an embed in a new tab to avoid ads and other distractions,https://github.com/doncato/youtube-newtab,2022-05-01,1,1,0,0,0,0,0,81,GPL-3.0,JavaScript,JavaScript,,,"browser-extension,javascript,youtube",
project-pixels-art,MiriamVidoto,"Projeto realizado durante meu curso na Trybe, foi desenvolvido uma página web que contém uma paleta de cores que poderá ser utilizada para criar desenhos em pixels,  utilizando HTML, CSS e JavaScript vanilla",https://github.com/MiriamVidoto/project-pixels-art,2022-05-01,1,1,1,0,0,0,0,10,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"css3,html5,javascript",
form-validations,samuelribeiroo,Como validar um formulário?,https://github.com/samuelribeiroo/form-validations,2022-05-01,1,1,0,0,0,0,0,334,,"HTML,CSS,JavaScript",JavaScript,Production,,"css,forms,javascript",
financialChart,Themrpie,Loads financial data and indicators from alphavantage.co and creates a graph with React and Redux,https://github.com/Themrpie/financialChart,2022-05-01,1,1,0,0,0,0,0,87,,"CSS,JavaScript,HTML",JavaScript,,,"javascript,react,redux",
Node-Experimentations,RiccardoTonioloDev,A web marketplace (rendering serverside) and a socialnetwork-like app (APIs/GraphQL).,https://github.com/RiccardoTonioloDev/Node-Experimentations,2022-05-01,1,1,0,0,0,0,0,2209,,"JavaScript,HTML,CSS,Pug,EJS,Handlebars,Procfile,TypeScript",JavaScript,,,"graphql,javascript,rest-api",
AboutMe,obrenoalvim,Landing page to show my development in developer career.,https://github.com/obrenoalvim/AboutMe,2022-05-01,1,2,4,0,0,0,0,2854,,"TypeScript,JavaScript,CSS",TypeScript,"github-pages,Production,Production – about-me,Production – aboutme,Production – brenoalvim",,"about,aboutme,javascript,next,nextjs,portfolio,typescript,vercel",
TodoList,seyagubzade,To do list website. Advanced Javascript based project. JSON is used to store all the tasks(datas) ,https://github.com/seyagubzade/TodoList,2022-05-01,1,1,0,0,0,0,0,5,,"HTML,JavaScript",JavaScript,"github-pages,Production",,,
Tutorial_2,Nelson4849,"Here's a project built using HTML, CSS and Javascript following this tutorial: https://youtu.be/FazgJVnrVuI",https://github.com/Nelson4849/Tutorial_2,2022-05-01,1,1,0,0,0,0,0,6,,"JavaScript,HTML,CSS",CSS,,,"front-end-development,html-css-javascript",
Digital-Clock-PC,vansh-2266,This digital clock is just made to have good grip on date objects in JavaScript while Learning. ,https://github.com/vansh-2266/Digital-Clock-PC,2022-05-01,1,1,0,0,0,0,0,10,,"JavaScript,HTML",HTML,,,,
Data-Structure-and-Algorithms-Practice,neerajap-01,This repo will consist of the code and some info on learning of DS Algo in JAVASCRIPT.,https://github.com/neerajap-01/Data-Structure-and-Algorithms-Practice,2022-05-01,1,1,1,0,0,0,0,180,,JavaScript,JavaScript,,,,
dynamic-digital-clock,AloisSailer,"HTML and CSS including animation with JavaScript, my thanks to Larissa Vitória Kich and her YouTube channel",https://github.com/AloisSailer/dynamic-digital-clock,2022-05-01,1,1,0,0,0,0,0,3,,"HTML,JavaScript,CSS",CSS,,,,
calcular-imc,joaofmds,"Foi-se realizado um projeto para calcular o IMC de uma pessoa utilizando HTML, CSS e Javascript.",https://github.com/joaofmds/calcular-imc,2022-05-01,1,1,0,0,0,0,0,2,,"CSS,JavaScript,HTML",JavaScript,github-pages,,,
HornBot,dmrieder,"This is the Processing, HTML/Javascript, and Arduino programs for the digital interactive art work, Horn Bot",https://github.com/dmrieder/HornBot,2022-05-01,1,1,0,0,0,0,0,12,,"C++,Processing,C,JavaScript,HTML,PHP",C,,,,
ecommerce-wd,VivekAglawey,"This is a simple beginner level ecommerce website developed using html,CSS,bootstrap and javascript for form validations.     ",https://github.com/VivekAglawey/ecommerce-wd,2022-05-01,1,1,0,0,0,0,0,39117,,"HTML,CSS",HTML,github-pages,,,
trello-api-tests,Andrades-r,Cenários de testes da API do Trello e Testes automatizados de Criação e autenticação utilizando Cypress e Javascript.,https://github.com/Andrades-r/trello-api-tests,2022-05-01,1,1,0,0,0,0,0,198,,"Dockerfile,JavaScript,Shell",JavaScript,,,,
WorkWithCalendar,PanchaliUpendra,"we all know about calendar . But, only some of members know how to make calendar and how the days of the week are calculated. here it is the small website where you can learn how to find odd days and day of the week. Not only this we can also learn how to find leap or ordinary year. I hope that one who study this theory  will get best experience on calendar.",https://github.com/PanchaliUpendra/WorkWithCalendar,2022-05-01,1,1,2,0,0,0,0,1223,,HTML,HTML,github-pages,,"css,html,javascript,react-components,react-hooks,reactjs",
pagina-responsiva-html-css-js,sergimo11,en esta pagina e utilizado mi logo el sergimo y html css y javascript y tambien es reponsiva,https://github.com/sergimo11/pagina-responsiva-html-css-js,2022-05-01,1,1,0,0,0,0,0,7194,,"JavaScript,CSS,HTML",CSS,,,,
SlideCreator,AymenMenjli,Slide creator is a WPF application that creates HTLM5 canvas with javascript based on a PowerPoint presentation template,https://github.com/AymenMenjli/SlideCreator,2022-05-01,1,1,0,0,0,0,1,96,MIT,C#,C#,,,,
Search-your-Anime,graphiert,This project was created because I was bored and at the same time practicing programming skills with JavaScript.,https://github.com/graphiert/Search-your-Anime,2022-05-01,1,1,0,0,0,0,0,21,,"HTML,JavaScript",JavaScript,"github-pages,Production",,,
JS_Countdown-,AbdelSey,"Using Javascript - I created a countdown that will display days hours, minutes and seconds until the new year. ",https://github.com/AbdelSey/JS_Countdown-,2022-05-01,1,1,0,0,0,0,0,1,,"JavaScript,HTML,CSS",HTML,,,,
Weather-App,kharizzakaye,"A fully functional weather app with geolocation. Built with HTML, CSS, and JavaScript using OpenWeatherMap and OpenCage APIs.",https://github.com/kharizzakaye/Weather-App,2022-05-01,1,1,0,0,0,0,0,17,,"HTML,JavaScript,CSS",JavaScript,,,"api,javascript,openweathermap-api,geolocation",
My-Todo-List-App,pooria98,todo list with localStorage,https://github.com/pooria98/My-Todo-List-App,2022-05-01,1,1,0,0,0,0,0,5,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"editable-list,javascript,localstorage,todo",
animais-fantasticos,rodriguessbarbara,Site informativo sobre animais.,https://github.com/rodriguessbarbara/animais-fantasticos,2022-05-01,1,2,0,0,0,0,9,3492,,"HTML,JavaScript,CSS",JavaScript,"Preview,Production",,"css,frontend,html,javascript",
cryptorl,Rahmannugar,A crypto-currency course-training platform,https://github.com/Rahmannugar/cryptorl,2022-05-01,1,1,0,0,0,0,0,1047,,"HTML,CSS,JavaScript",CSS,,,"css,figma,html,javascript",
JSM_PortfolioTutorial,mustafatumertan,This is a portfolio tutorial from 'Javascript Mastery'. It uses Sanity.IO as CMS and React JS for frontend.,https://github.com/mustafatumertan/JSM_PortfolioTutorial,2022-05-01,1,1,1,0,0,0,0,41669,,"JavaScript,HTML,SCSS,CSS",JavaScript,,,,
GroceryApp,karimSharaf55,"Create a landing page Grocery website for products By using HTML5, CSS3, JavaScript, bootstrap 5,  jQuery, PWA   (responsive app)",https://github.com/karimSharaf55/GroceryApp,2022-05-01,1,1,0,0,0,0,0,8660,,"CSS,HTML,JavaScript",JavaScript,github-pages,,,
SpecialDesign,bassemeloraby,Special Template Design Created From Scratch Without Sketch Or PSD and Contains Many Practical Concepts in JavaScript and DOM,https://github.com/bassemeloraby/SpecialDesign,2022-05-01,1,1,0,0,0,0,0,1188,,"HTML,CSS",CSS,,,,
Pokedex-nextjs,douglas-sf,"Projeto feito no curso de JavaScript, que foi incrementado usando Next.js, typescript e SASS, também foi adicionado paginação",https://github.com/douglas-sf/Pokedex-nextjs,2022-05-01,1,1,0,0,0,0,0,163,,"JavaScript,SCSS,TypeScript",TypeScript,"demo-pokedex-next,Production",,,
advice-generator-app,godstimedev,"This is a challenge I got from frontendmentor.io, its an advice generator app built using Html and javaScript and styled with pure CSS. ",https://github.com/godstimedev/advice-generator-app,2022-05-01,1,1,0,0,0,0,0,263,,"HTML,JavaScript,CSS",CSS,"github-pages,Production",,"api,css3,html5,javascript",
buscador-canciones,mateobetancurb,busca cualquier canción por nombre de artista o de la canción,https://github.com/mateobetancurb/buscador-canciones,2022-05-01,1,1,0,0,0,0,0,6,,"HTML,CSS,JavaScript",JavaScript,,,"css,html,javascript,netlify",
dio-bootcamp-spread-fullstack-dev,danilocdesousa,Projects for the Spread Fullstack Developer Bootcamp.,https://github.com/danilocdesousa/dio-bootcamp-spread-fullstack-dev,2022-05-01,1,1,1,0,0,0,0,2383,,"PHP,Hack,CSS,HTML,JavaScript,TypeScript",HTML,,,"css3,html5,javascript,nodejs",
portfolio-site,brian-pan,#Portfolio-site | Git repo of personal website,https://github.com/brian-pan/portfolio-site,2022-05-01,1,2,1,0,0,0,0,17599,,"HTML,CSS,JavaScript",HTML,github-pages,,"html5,portfolio-website,css3,javascript",
block-community,taekyeomlee,,https://github.com/taekyeomlee/block-community,2022-05-01,1,1,0,0,0,0,0,256,,"JavaScript,CSS",JavaScript,,,"javascript,nextjs,express,nodejs",
Pronef-NFT-Marketplace-Landing-Page,kartikeysharmaks,This is the repository for the Landing or Showcase Page for my new React Native App i.e. Pronef NFT Marketplace created using React js and its reusable functional components as well as with Tailwind CSS which provide the beautiful and responsive design to this page using some amazing animations. Go and checkout the link below to go to this Pronef NFT Landing Page,https://github.com/kartikeysharmaks/Pronef-NFT-Marketplace-Landing-Page,2022-05-01,1,1,1,1,0,0,0,10896,,"HTML,JavaScript,CSS",JavaScript,Production,,"javascript,reactjs,tailwind-css,tailwindcss",
studious-engine,roma-marshall,Online Shop UX/UI. Vue.js 3 Tailwindcss + Vite.js,https://github.com/roma-marshall/studious-engine,2022-05-01,1,1,0,1,0,0,0,292,,"CSS,HTML,JavaScript,Vue",Vue,,,"javascript,tailwindcss,vite,vue",
FreeCodeCamp,mdbytes,A collection of projects related to FreeCodeCamp certification,https://github.com/mdbytes/FreeCodeCamp,2022-05-01,1,2,0,0,0,0,0,40403,,"JavaScript,CSS,Shell,Pug,HTML,SCSS",JavaScript,,,"javascript,node,nodejs,responsive-web-design",
portifolio-vue,RamonSouzaaa,Portifólio,https://github.com/RamonSouzaaa/portifolio-vue,2022-05-01,1,1,0,0,0,0,0,1106,,"JavaScript,CSS,HTML,Vue",Vue,,,"css3,html5,javascript,vue",
Food-Recipes-WebApp,komal-tiwari-dev,This is a web based Application where you can find recipes of different foods and you can also watch the video of it.,https://github.com/komal-tiwari-dev/Food-Recipes-WebApp,2022-05-01,1,1,0,0,0,0,0,9901,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"api,css,html5,javascript",
facerecognition,nilahomar,Face recognition App built with ReactJS,https://github.com/nilahomar/facerecognition,2022-05-01,1,1,0,0,0,0,0,325,MIT,"HTML,CSS,JavaScript",JavaScript,,,"javascript,js,react,reactjs",
Note_Taker,wonjong2,"This Note Taker application allows a user to write, save and delete notes.",https://github.com/wonjong2/Note_Taker,2022-05-01,1,1,0,0,0,0,0,141,,"CSS,JavaScript,HTML",JavaScript,,,"api-rest,expressjs,javascript,nodejs",
NodeJS-View-mySQL-Table,yunusemrejr,View mySQL table via Node.js express server,https://github.com/yunusemrejr/NodeJS-View-mySQL-Table,2022-05-01,1,1,0,0,0,0,0,3455,MIT,JavaScript,JavaScript,,,"expressjs,javascript,mysql-database,nodejs",
Jogo_Resgate_Dio,Alexandre-Candido,"Criação do jogo ""Resgate"" no treinamento JavaScript da DIO INNOVATION. Manipulando imagens, audios, classes CSS e elementos HTML com JS. ",https://github.com/Alexandre-Candido/Jogo_Resgate_Dio,2022-05-01,1,1,0,0,0,0,0,1574,,"CSS,HTML,JavaScript",JavaScript,,,,
ReactProjects,AddChew,"Projects adapted from: React Projects Build 12 real-world applications from scratch using React, React Native and React 360 ",https://github.com/AddChew/ReactProjects,2022-05-01,1,1,0,0,0,0,0,1365,,,,,,"javascript,react,react-hooks,reactjs",
fb-group-scrapper,SeptAlfauzan,simple facebook group scrapper using puppeteer,https://github.com/SeptAlfauzan/fb-group-scrapper,2022-05-01,1,1,0,0,0,0,0,319,,JavaScript,JavaScript,,,"facebook,javascript,puppeteer,webscraping",
Everythings-PyScript,dotAadarsh,This repo is curated for sharing and learning pyscript in one place.,https://github.com/dotAadarsh/Everythings-PyScript,2022-05-01,1,2,0,0,0,0,0,62,,"HTML,Python",HTML,,,"python,pyscript,javascript,webdev",
GuessTheNumber.github.io,benWynter,Guess The Number,https://github.com/benWynter/GuessTheNumber.github.io,2022-05-01,1,1,0,0,0,0,0,5,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"css,game,html,javascript",
Stack-iT,kartik3805,,https://github.com/kartik3805/Stack-iT,2022-05-01,1,1,0,0,0,0,0,311,,"HTML,JavaScript,CSS",JavaScript,,,"chrome-extension,game,javascript,stack-game",
portfolio,schmay33,This is a simple collection of my projects for my portfolio.,https://github.com/schmay33/portfolio,2022-05-01,1,2,0,0,0,0,0,11053,,"CSS,HTML,JavaScript",HTML,github-pages,,"html,css,javascript,portfolio-website",
business-agency,madina0801,Fully responsive website,https://github.com/madina0801/business-agency,2022-05-01,1,1,0,0,0,0,0,39369,,"HTML,JavaScript,CSS",CSS,github-pages,,"css,html,javascript,responsive",
servicenet-api,dieanderson,"API Rest desenvolvida como desafio do processo seletivo da empresa ServiceNet, disponibilizando endpoints para CRUD de usuários.",https://github.com/dieanderson/servicenet-api,2022-05-01,1,1,0,0,0,0,0,52,,JavaScript,JavaScript,cyclic:prod,,"expressjs,javascript,mongodb,nodejs",
Qukar,rakshixh,Qukar - QR Code Generator,https://github.com/rakshixh/Qukar,2022-05-01,1,1,1,0,0,0,0,1075,Apache-2.0,"HTML,JavaScript,CSS",CSS,github-pages,,"api,css3,html5,javascript",
ImageContainer,Vijay-Prakash146246,This was a minor project which i  created alone during masai school journey it is a simple website where user  search the image as per his or her requirement.,https://github.com/Vijay-Prakash146246/ImageContainer,2022-05-01,1,1,0,0,0,0,0,3,,"JavaScript,HTML,CSS",JavaScript,github-pages,,"api,css,html,javascript",
v2g-app,ferdinandalexa,"Client-side transcode video files to gif format.  V2G app uses FFMPEG.WASM, a pure WebAssembly / JavaScript port from FFmpeg.",https://github.com/ferdinandalexa/v2g-app,2022-05-01,1,2,0,0,0,1,0,10742,Apache-2.0,"HTML,JavaScript,Shell",JavaScript,"Preview,Production",,,
StudyReact-ISBN9784815610722,monomonosu,「モダンJavaScriptの基本から始めるReact実践の教科書」勉強用,https://github.com/monomonosu/StudyReact-ISBN9784815610722,2022-05-01,1,1,0,0,0,0,0,1235,,"HTML,JavaScript,SCSS,CSS,TypeScript",JavaScript,,,,
Angelspace,olawalecoder,This is is single page website styled with bootstrap only. It is a platform that allows users to register and create pitch decks for their brands.  This website is fully responsive to all devices. Be sure to give a star if you like it.,https://github.com/olawalecoder/Angelspace,2022-05-01,1,1,0,0,0,0,8,1526,,"HTML,JavaScript,CSS",HTML,github-pages,,"css,html,bootstrap5,javascript",
barber-client-front-end,Ryan-R-C,A client ReactJs Application. The main goal of this app to customize all images and content of the page.,https://github.com/Ryan-R-C/barber-client-front-end,2022-05-01,1,1,0,0,0,0,0,5167,,"HTML,CSS,TypeScript,JavaScript",JavaScript,github-pages,,"javascript,react,react-components,reactjs",
weather-dashboard,cesarsiguencia,"Find weather, humidity, wind speed, and UV conditions of your favorite cities through search or referencing your saved search history. ",https://github.com/cesarsiguencia/weather-dashboard,2022-05-01,1,1,0,0,0,0,0,480,,"CSS,JavaScript,HTML",JavaScript,github-pages,,"api,javascript,weather-app,bootstrap",
portfolio,eliselarooy,,https://github.com/eliselarooy/portfolio,2022-05-01,1,1,0,0,0,0,1,11281,,"HTML,CSS,JavaScript",HTML,github-pages,,"css3,html5,javascript,portfolio",
CineCode,GabeCris,"🎬 Projeto de um cinema fictício, que podemos ver filmes em cartaz, lançamentos, detalhes, sinopse, adicionar ao favoritos, também escolher os assentos das sessões disponíveis para cada filme.",https://github.com/GabeCris/CineCode,2022-05-01,1,1,0,0,0,0,0,41596,,"HTML,CSS,JavaScript",JavaScript,"github-pages,Preview,Production",,"css,javascript,react,reactjs",
takeoff-server,PaulSamPS,"Node js - Express server for social network Takeoff. MongoDb, socket io.",https://github.com/PaulSamPS/takeoff-server,2022-05-01,1,1,0,0,0,0,0,16030,,JavaScript,JavaScript,,,"express,javascript,mongodb,socket-io",
InspireBoard,dubstep-warrior,A simple pinterest clone project using react functional components.,https://github.com/dubstep-warrior/InspireBoard,2022-05-01,1,1,0,0,0,0,0,400,,"HTML,CSS,JavaScript",JavaScript,,,"html,reactjs,css,javascript",
Software1-3rd-IS,iNightjar,Software-1 College Course Tasks Solutions.,https://github.com/iNightjar/Software1-3rd-IS,2022-05-01,1,1,0,0,0,0,1,780,,"HTML,CSS",HTML,github-pages,,"html,css,flexbox,javascript",
Hangman-app,CalcagnoLoic,Hangman game,https://github.com/CalcagnoLoic/Hangman-app,2022-05-01,1,1,0,0,0,0,0,5138,,"JavaScript,SCSS,HTML",JavaScript,github-pages,,"hangman-game,html,javascript,sass",
Currency-Converter,AbdelrahmanAbounida,This is a simple API application using Javascript. that converts the currency using tens of different currency types using frankfurter API.,https://github.com/AbdelrahmanAbounida/Currency-Converter,2022-05-01,1,1,0,0,0,0,0,29,,"CSS,JavaScript,HTML",JavaScript,,,,
CalculadoraJS,JackJackOAK,"Um projeto com intuito de aprendizado em JavaScript. Simples, mas foi de grande importância para o meu entendimento e desenvolvimento da lógica.",https://github.com/JackJackOAK/CalculadoraJS,2022-05-01,1,1,0,0,0,0,0,1,,"JavaScript,HTML,CSS",HTML,,,,
practise_2,GRH321,练习案例2 JavaScript练习淘宝搜索框案例与鼠标节流操作,https://github.com/GRH321/practise_2,2022-05-01,1,1,0,0,0,0,0,61,,"HTML,CSS",HTML,,,,
Rock_Paper_Scissors_Liz_Spock_P2,JoeQuigley1,"This is a Rock, Paper, Scissors, Lizard, Spock game using JavaScript CSS and HTML for my second Portfolio Project with Code Intitute",https://github.com/JoeQuigley1/Rock_Paper_Scissors_Liz_Spock_P2,2022-05-01,1,1,0,1,0,0,0,6843,,"Dockerfile,HTML,CSS,JavaScript",JavaScript,github-pages,,,
mini-movie-app,Dhruba1010,"I build this website with HTML,CSS and JavaScript. This is a searching app for movies. I fetched the data from API.",https://github.com/Dhruba1010/mini-movie-app,2022-05-01,1,1,0,0,0,0,0,10,,"JavaScript,HTML",HTML,Production,,,
taskinator,gilinamcbride,"Taskinator is a task tracking app created by following the steps of a course module on Javascript, Web APIs and the DOM.",https://github.com/gilinamcbride/taskinator,2022-05-01,1,1,0,0,0,4,1,140,,"CSS,JavaScript,HTML",JavaScript,github-pages,,,
RPG-PizzaLegends,yuriBaza23,Esse projeto tem a finalidade de relembrar conceitos do javascript e aprender sobre a tag Canvas do HTML enquanto um RPG é criado.,https://github.com/yuriBaza23/RPG-PizzaLegends,2022-05-01,1,2,0,0,0,0,0,78,,"HTML,JavaScript,CSS",JavaScript,,,,
GeoDash_Google-CSSI,chandinipalem,"GeoDash is a programmed and designed a web version of Geometry Dash for students to take a brain break while studying, using JavaScript.",https://github.com/chandinipalem/GeoDash_Google-CSSI,2022-05-01,1,1,0,0,0,0,0,756,,"HTML,JavaScript",JavaScript,,,,
video-player,sergiofgallo,Este es el proyecto del curso de introducción al desarrollo web,https://github.com/sergiofgallo/video-player,2022-05-01,1,1,0,0,0,0,0,41907,,"CSS,HTML,JavaScript",JavaScript,github-pages,,"css,html,javascript,multimedia,video",
travel-agency-api,romario-stankovic,,https://github.com/romario-stankovic/travel-agency-api,2022-05-01,1,1,0,0,0,0,0,75,,JavaScript,JavaScript,,,"express,javascript,mongodb,nodejs,school-project",
trivia-react-redux,julianoboese,Projeto da Trybe - Bloco 16 - Aplicação de jogo de Trivia feita com React e Redux.,https://github.com/julianoboese/trivia-react-redux,2022-05-01,1,1,1,0,0,0,0,3144,,"JavaScript,HTML,CSS",JavaScript,Production,,"javascript,material-ui,react,redux,redux-thunk",
mvc-tech-blog,norklas,CMS-style blog where developers can publish their blog posts and comment on other developers post,https://github.com/norklas/mvc-tech-blog,2022-05-01,1,1,0,0,0,0,0,85,MIT,"JavaScript,Handlebars,CSS",JavaScript,,,"bcrypt,expressjs,handlebars-js,javascript,sequelize",
wikipedia-search,Liviere,A simple application to search wikipedia entries.,https://github.com/Liviere/wikipedia-search,2022-05-01,1,1,0,0,0,0,0,50,,"HTML,JavaScript,TypeScript,CSS,Shell",TypeScript,,,"css,docker,javascript,nodejs,typescript",
OnlineBanking,khokherg,"Online Banking System is built using Java, HTML, CSS, JavaScript and MySQL. By using this system, the customer can activate online banking, login to the account, transfer the funds from one account to another and can pay the bills",https://github.com/khokherg/OnlineBanking,2022-05-01,1,2,0,0,0,0,0,14299,,,,,,"css,html5,java,javascript,mysql",
mysql-employee-tracker,csabbah,This node application allows users to perform CRUD operations on a dedicated MySQL (Sqlite3) database. The SQL queries are executed via the command line using the inquirer module and complex conditionals.,https://github.com/csabbah/mysql-employee-tracker,2022-05-01,1,1,0,0,0,0,0,141,,JavaScript,JavaScript,,,"inquirer,javascript,nodejs,npm,sqlite",
